Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Population
2017,7,Horta-Guinardó,40,Montbau,Male,5-9,24
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,22
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,5
2017,7,Horta-Guinardó,43,Horta,Male,5-9,117
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,112
2017,8,Nou Barris,45,Porta,Male,5-9,85
2017,8,Nou Barris,46,el Turó de la Peira,Male,5-9,67
2017,8,Nou Barris,47,Can Peguera,Male,5-9,16
2017,8,Nou Barris,48,la Guineueta,Male,5-9,74
2017,8,Nou Barris,49,Canyelles,Male,5-9,27
2017,8,Nou Barris,50,les Roquetes,Male,5-9,75
2017,8,Nou Barris,51,Verdun,Male,5-9,52
2017,8,Nou Barris,52,la Prosperitat,Male,5-9,107
2017,8,Nou Barris,53,la Trinitat Nova,Male,5-9,35
2017,8,Nou Barris,54,Torre Baró,Male,5-9,16
2017,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,56
2017,8,Nou Barris,56,Vallbona,Male,5-9,6
2017,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,58
2017,9,Sant Andreu,58,Baró de Viver,Male,5-9,11
2017,9,Sant Andreu,59,el Bon Pastor,Male,5-9,90
2017,9,Sant Andreu,60,Sant Andreu,Male,5-9,277
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,110
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,53
2017,9,Sant Andreu,63,Navas,Male,5-9,89
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,133
2017,10,Sant Martí,65,el Clot,Male,5-9,117
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,69
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,47
2017,10,Sant Martí,68,el Poblenou,Male,5-9,196
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,104
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,143
2017,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,100
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,113
2017,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,99
2017,1,Ciutat Vella,1,el Raval,Male,5-9,248
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,47
2017,1,Ciutat Vella,3,la Barceloneta,Male,5-9,47
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,74
2017,2,Eixample,5,el Fort Pienc,Male,5-9,145
2017,2,Eixample,6,la Sagrada Família,Male,5-9,162
2017,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,193
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,143
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,226
2017,2,Eixample,10,Sant Antoni,Male,5-9,127
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,158
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,4
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,146
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,48
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,56
2017,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,65
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,74
2017,3,Sants-Montjuïc,18,Sants,Male,5-9,139
2017,4,Les Corts,19,les Corts,Male,5-9,199
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,103
2017,4,Les Corts,21,Pedralbes,Male,5-9,72
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,30
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,152
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,113
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,123
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,225
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,150
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,64
2017,6,Gràcia,29,el Coll,Male,5-9,44
2017,6,Gràcia,30,la Salut,Male,5-9,51
2017,6,Gràcia,31,la Vila de Gràcia,Male,5-9,210
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,132
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,124
2017,7,Horta-Guinardó,34,Can Baró,Male,5-9,35
2017,7,Horta-Guinardó,35,el Guinardó,Male,5-9,156
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,41
2017,7,Horta-Guinardó,37,el Carmel,Male,5-9,156
2017,7,Horta-Guinardó,38,la Teixonera,Male,5-9,47
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,21
2017,7,Horta-Guinardó,40,Montbau,Male,5-9,26
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,16
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,2
2017,7,Horta-Guinardó,43,Horta,Male,5-9,103
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,91
2017,8,Nou Barris,45,Porta,Male,5-9,96
2017,8,Nou Barris,46,el Turó de la Peira,Male,5-9,61
2017,8,Nou Barris,47,Can Peguera,Male,5-9,11
2017,8,Nou Barris,48,la Guineueta,Male,5-9,56
2017,8,Nou Barris,49,Canyelles,Male,5-9,25
2017,8,Nou Barris,50,les Roquetes,Male,5-9,89
2017,8,Nou Barris,51,Verdun,Male,5-9,54
2017,8,Nou Barris,52,la Prosperitat,Male,5-9,126
2017,8,Nou Barris,53,la Trinitat Nova,Male,5-9,32
2017,8,Nou Barris,54,Torre Baró,Male,5-9,19
2017,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,59
2017,8,Nou Barris,56,Vallbona,Male,5-9,9
2017,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,63
2017,9,Sant Andreu,58,Baró de Viver,Male,5-9,20
2017,9,Sant Andreu,59,el Bon Pastor,Male,5-9,81
2017,9,Sant Andreu,60,Sant Andreu,Male,5-9,272
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,146
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,60
2017,9,Sant Andreu,63,Navas,Male,5-9,99
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,141
2017,10,Sant Martí,65,el Clot,Male,5-9,111
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,64
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,57
2017,10,Sant Martí,68,el Poblenou,Male,5-9,183
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,82
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,134
2017,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,99
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,107
2017,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,136
2017,1,Ciutat Vella,1,el Raval,Male,5-9,222
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,44
2017,1,Ciutat Vella,3,la Barceloneta,Male,5-9,50
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,78
2017,2,Eixample,5,el Fort Pienc,Male,5-9,133
2017,2,Eixample,6,la Sagrada Família,Male,5-9,179
2017,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,199
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,155
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,227
2017,2,Eixample,10,Sant Antoni,Male,5-9,137
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,163
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,1
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,159
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,32
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,54
2017,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,75
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,84
2017,3,Sants-Montjuïc,18,Sants,Male,5-9,166
2017,4,Les Corts,19,les Corts,Male,5-9,173
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,118
2017,4,Les Corts,21,Pedralbes,Male,5-9,71
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,25
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,169
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,111
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,135
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,222
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,143
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,71
2017,6,Gràcia,29,el Coll,Male,5-9,33
2017,6,Gràcia,30,la Salut,Male,5-9,54
2017,6,Gràcia,31,la Vila de Gràcia,Male,5-9,204
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,133
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,85
2017,7,Horta-Guinardó,34,Can Baró,Male,5-9,30
2017,7,Horta-Guinardó,35,el Guinardó,Male,5-9,151
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,49
2017,7,Horta-Guinardó,37,el Carmel,Male,5-9,151
2017,7,Horta-Guinardó,38,la Teixonera,Male,5-9,57
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,21
2017,7,Horta-Guinardó,40,Montbau,Male,5-9,26
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,27
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,3
2017,7,Horta-Guinardó,43,Horta,Male,5-9,114
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,110
2017,8,Nou Barris,45,Porta,Male,5-9,123
2017,8,Nou Barris,46,el Turó de la Peira,Male,5-9,65
2017,8,Nou Barris,47,Can Peguera,Male,5-9,10
2017,8,Nou Barris,48,la Guineueta,Male,5-9,63
2017,8,Nou Barris,49,Canyelles,Male,5-9,23
2017,8,Nou Barris,50,les Roquetes,Male,5-9,76
2017,8,Nou Barris,51,Verdun,Male,5-9,59
2017,8,Nou Barris,52,la Prosperitat,Male,5-9,105
2017,8,Nou Barris,53,la Trinitat Nova,Male,5-9,36
2017,8,Nou Barris,54,Torre Baró,Male,5-9,19
2017,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,54
2017,8,Nou Barris,56,Vallbona,Male,5-9,10
2017,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,70
2017,9,Sant Andreu,58,Baró de Viver,Male,5-9,9
2017,9,Sant Andreu,59,el Bon Pastor,Male,5-9,91
2017,9,Sant Andreu,60,Sant Andreu,Male,5-9,281
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,121
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,75
2017,9,Sant Andreu,63,Navas,Male,5-9,77
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,147
2017,10,Sant Martí,65,el Clot,Male,5-9,126
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,58
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,53
2017,10,Sant Martí,68,el Poblenou,Male,5-9,189
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,90
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,120
2017,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,96
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,92
2017,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,90
2017,1,Ciutat Vella,1,el Raval,Male,5-9,233
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,39
2017,1,Ciutat Vella,3,la Barceloneta,Male,5-9,36
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,86
2017,2,Eixample,5,el Fort Pienc,Male,5-9,129
2017,2,Eixample,6,la Sagrada Família,Male,5-9,176
2017,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,192
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,169
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,218
2017,2,Eixample,10,Sant Antoni,Male,5-9,125
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,180
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,6
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,173
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,37
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,63
2017,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,72
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,96
2017,3,Sants-Montjuïc,18,Sants,Male,5-9,174
2017,4,Les Corts,19,les Corts,Male,5-9,207
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,79
2017,4,Les Corts,21,Pedralbes,Male,5-9,74
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,43
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,171
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,105
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,146
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,257
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,139
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,80
2017,6,Gràcia,29,el Coll,Male,5-9,47
2017,6,Gràcia,30,la Salut,Male,5-9,58
2017,6,Gràcia,31,la Vila de Gràcia,Male,5-9,198
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,141
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,100
2017,7,Horta-Guinardó,34,Can Baró,Male,5-9,40
2017,7,Horta-Guinardó,35,el Guinardó,Male,5-9,150
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,55
2017,7,Horta-Guinardó,37,el Carmel,Male,5-9,149
2017,7,Horta-Guinardó,38,la Teixonera,Male,5-9,44
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,23
2017,7,Horta-Guinardó,40,Montbau,Male,5-9,19
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,24
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,3
2017,7,Horta-Guinardó,43,Horta,Male,5-9,109
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,104
2017,8,Nou Barris,45,Porta,Male,5-9,102
2017,8,Nou Barris,46,el Turó de la Peira,Male,5-9,80
2017,8,Nou Barris,47,Can Peguera,Male,5-9,18
2017,8,Nou Barris,48,la Guineueta,Male,5-9,66
2017,8,Nou Barris,49,Canyelles,Male,5-9,26
2017,8,Nou Barris,50,les Roquetes,Male,5-9,85
2017,8,Nou Barris,51,Verdun,Male,5-9,65
2017,8,Nou Barris,52,la Prosperitat,Male,5-9,138
2017,8,Nou Barris,53,la Trinitat Nova,Male,5-9,32
2017,8,Nou Barris,54,Torre Baró,Male,5-9,19
2017,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,59
2017,8,Nou Barris,56,Vallbona,Male,5-9,19
2017,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,76
2017,9,Sant Andreu,58,Baró de Viver,Male,5-9,11
2017,9,Sant Andreu,59,el Bon Pastor,Male,5-9,84
2017,9,Sant Andreu,60,Sant Andreu,Male,5-9,279
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,124
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,64
2017,9,Sant Andreu,63,Navas,Male,5-9,91
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,130
2017,10,Sant Martí,65,el Clot,Male,5-9,128
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,59
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,55
2017,10,Sant Martí,68,el Poblenou,Male,5-9,221
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,115
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,134
2017,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,116
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,111
2017,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,138
2017,1,Ciutat Vella,1,el Raval,Male,5-9,197
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,44
2017,1,Ciutat Vella,3,la Barceloneta,Male,5-9,39
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,75
2017,2,Eixample,5,el Fort Pienc,Male,5-9,130
2017,2,Eixample,6,la Sagrada Família,Male,5-9,162
2017,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,175
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,161
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,192
2017,2,Eixample,10,Sant Antoni,Male,5-9,145
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,144
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,2
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,150
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,29
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,58
2017,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,78
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,98
2017,3,Sants-Montjuïc,18,Sants,Male,5-9,137
2017,4,Les Corts,19,les Corts,Male,5-9,187
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,104
2017,4,Les Corts,21,Pedralbes,Male,5-9,69
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,27
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,166
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,111
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,139
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,264
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,140
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,70
2017,6,Gràcia,29,el Coll,Male,5-9,35
2017,6,Gràcia,30,la Salut,Male,5-9,51
2017,6,Gràcia,31,la Vila de Gràcia,Male,5-9,168
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,133
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,110
2017,7,Horta-Guinardó,34,Can Baró,Male,5-9,34
2017,7,Horta-Guinardó,35,el Guinardó,Male,5-9,161
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,52
2017,7,Horta-Guinardó,37,el Carmel,Male,5-9,138
2017,7,Horta-Guinardó,38,la Teixonera,Male,5-9,50
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,27
2017,7,Horta-Guinardó,40,Montbau,Male,5-9,25
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,24
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,3
2017,7,Horta-Guinardó,43,Horta,Male,5-9,131
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,110
2017,8,Nou Barris,45,Porta,Male,5-9,119
2017,8,Nou Barris,46,el Turó de la Peira,Male,5-9,72
2017,8,Nou Barris,47,Can Peguera,Male,5-9,15
2017,8,Nou Barris,48,la Guineueta,Male,5-9,64
2017,8,Nou Barris,49,Canyelles,Male,5-9,29
2017,8,Nou Barris,50,les Roquetes,Male,5-9,74
2017,8,Nou Barris,51,Verdun,Male,5-9,46
2017,8,Nou Barris,52,la Prosperitat,Male,5-9,115
2017,8,Nou Barris,53,la Trinitat Nova,Male,5-9,39
2017,8,Nou Barris,54,Torre Baró,Male,5-9,19
2017,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,61
2017,8,Nou Barris,56,Vallbona,Male,5-9,4
2017,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,48
2017,9,Sant Andreu,58,Baró de Viver,Male,5-9,17
2017,9,Sant Andreu,59,el Bon Pastor,Male,5-9,88
2017,9,Sant Andreu,60,Sant Andreu,Male,5-9,285
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,117
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,57
2017,9,Sant Andreu,63,Navas,Male,5-9,96
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,153
2017,10,Sant Martí,65,el Clot,Male,5-9,120
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,52
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,45
2017,10,Sant Martí,68,el Poblenou,Male,5-9,191
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,81
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,136
2017,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,97
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,126
2017,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,120
2017,1,Ciutat Vella,1,el Raval,Male,10-14,206
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,10-14,38
2017,1,Ciutat Vella,3,la Barceloneta,Male,10-14,57
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,10-14,74
2017,2,Eixample,5,el Fort Pienc,Male,10-14,126
2017,2,Eixample,6,la Sagrada Família,Male,10-14,191
2017,2,Eixample,7,la Dreta de l'Eixample,Male,10-14,179
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,136
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,10-14,198
2017,2,Eixample,10,Sant Antoni,Male,10-14,109
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,10-14,154
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,10-14,3
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,10-14,150
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,10-14,38
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,10-14,57
2017,3,Sants-Montjuïc,16,la Bordeta,Male,10-14,71
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,10-14,89
2017,3,Sants-Montjuïc,18,Sants,Male,10-14,171
2017,4,Les Corts,19,les Corts,Male,10-14,163
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,10-14,91
2017,4,Les Corts,21,Pedralbes,Male,10-14,85
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,10-14,43
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,10-14,169
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,10-14,110
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,10-14,162
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,10-14,268
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,10-14,151
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,10-14,73
2017,6,Gràcia,29,el Coll,Male,10-14,37
2017,6,Gràcia,30,la Salut,Male,10-14,41
2017,6,Gràcia,31,la Vila de Gràcia,Male,10-14,196
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,10-14,125
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,10-14,98
2017,7,Horta-Guinardó,34,Can Baró,Male,10-14,41
2017,7,Horta-Guinardó,35,el Guinardó,Male,10-14,161
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,10-14,54
2017,7,Horta-Guinardó,37,el Carmel,Male,10-14,133
2017,7,Horta-Guinardó,38,la Teixonera,Male,10-14,56
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,10-14,23
2017,7,Horta-Guinardó,40,Montbau,Male,10-14,12
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,10-14,29
2017,7,Horta-Guinardó,42,la Clota,Male,10-14,0
2017,7,Horta-Guinardó,43,Horta,Male,10-14,118
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,10-14,95
2017,8,Nou Barris,45,Porta,Male,10-14,109
2017,8,Nou Barris,46,el Turó de la Peira,Male,10-14,68
2017,8,Nou Barris,47,Can Peguera,Male,10-14,14
2017,8,Nou Barris,48,la Guineueta,Male,10-14,75
2017,8,Nou Barris,49,Canyelles,Male,10-14,24
2017,8,Nou Barris,50,les Roquetes,Male,10-14,76
2017,8,Nou Barris,51,Verdun,Male,10-14,57
2017,8,Nou Barris,52,la Prosperitat,Male,10-14,114
2017,8,Nou Barris,53,la Trinitat Nova,Male,10-14,46
2017,8,Nou Barris,54,Torre Baró,Male,10-14,18
2017,8,Nou Barris,55,Ciutat Meridiana,Male,10-14,56
2017,8,Nou Barris,56,Vallbona,Male,10-14,14
2017,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,59
2017,9,Sant Andreu,58,Baró de Viver,Male,10-14,14
2017,9,Sant Andreu,59,el Bon Pastor,Male,10-14,105
2017,9,Sant Andreu,60,Sant Andreu,Male,10-14,262
2017,9,Sant Andreu,61,la Sagrera,Male,10-14,121
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,10-14,52
2017,9,Sant Andreu,63,Navas,Male,10-14,65
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,10-14,140
2017,10,Sant Martí,65,el Clot,Male,10-14,135
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,10-14,59
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,10-14,51
2017,10,Sant Martí,68,el Poblenou,Male,10-14,197
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,10-14,97
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,10-14,123
2017,10,Sant Martí,71,Provençals del Poblenou,Male,10-14,94
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,10-14,97
2017,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,138
2017,1,Ciutat Vella,1,el Raval,Male,10-14,206
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,10-14,57
2017,1,Ciutat Vella,3,la Barceloneta,Male,10-14,38
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,10-14,58
2017,2,Eixample,5,el Fort Pienc,Male,10-14,128
2017,2,Eixample,6,la Sagrada Família,Male,10-14,164
2017,2,Eixample,7,la Dreta de l'Eixample,Male,10-14,162
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,159
